Event_id,borough_id,crime_level,crime_level_weight
284047084,1,MISDEMEANOR,2
284047113,2,MISDEMEANOR,2
284047138,4,MISDEMEANOR,2
284050989,3,MISDEMEANOR,2
284050991,3,MISDEMEANOR,2
284051009,1,MISDEMEANOR,2
284051029,2,FELONY,3
284051033,2,VIOLATION,1
284051083,5,MISDEMEANOR,2
284054972,1,MISDEMEANOR,2
284054999,2,MISDEMEANOR,2
284055000,2,FELONY,3
284055004,2,MISDEMEANOR,2
284055005,2,VIOLATION,1
284055006,2,MISDEMEANOR,2
284055009,2,MISDEMEANOR,2
284055040,4,MISDEMEANOR,2
284055042,4,MISDEMEANOR,2
284055050,4,FELONY,3
284055061,4,FELONY,3
284055063,4,FELONY,3
284058887,3,FELONY,3
284058913,1,VIOLATION,1
284058977,4,MISDEMEANOR,2
284058984,4,MISDEMEANOR,2
284058999,5,VIOLATION,1
284064673,3,FELONY,3
284064694,1,MISDEMEANOR,2
284064695,1,VIOLATION,1
284064710,1,FELONY,3
284064732,2,VIOLATION,1
284064733,2,MISDEMEANOR,2
284064748,2,MISDEMEANOR,2
284064768,4,MISDEMEANOR,2
284064787,4,MISDEMEANOR,2
284068808,1,VIOLATION,1
284068811,1,VIOLATION,1
284068850,2,MISDEMEANOR,2
284068854,2,FELONY,3
284068893,4,MISDEMEANOR,2
284068896,4,FELONY,3
284072702,3,VIOLATION,1
284072709,3,FELONY,3
284072710,3,MISDEMEANOR,2
284072723,1,VIOLATION,1
284072733,1,MISDEMEANOR,2
284072734,1,VIOLATION,1
284072754,2,FELONY,3
284072759,2,MISDEMEANOR,2
284072760,2,MISDEMEANOR,2
284072793,4,FELONY,3
284072804,5,MISDEMEANOR,2
284075799,3,MISDEMEANOR,2
284075802,3,MISDEMEANOR,2
284075830,1,VIOLATION,1
284075844,1,MISDEMEANOR,2
284075870,2,FELONY,3
284075901,4,MISDEMEANOR,2
284075919,4,MISDEMEANOR,2
284075920,4,MISDEMEANOR,2
284075922,4,FELONY,3
284078465,1,MISDEMEANOR,2
284078472,1,VIOLATION,1
284078477,1,FELONY,3
284078520,4,FELONY,3
284078858,3,MISDEMEANOR,2
284078881,1,MISDEMEANOR,2
284078892,2,VIOLATION,1
284078919,4,MISDEMEANOR,2
284079091,1,MISDEMEANOR,2
284079096,1,MISDEMEANOR,2
284080337,3,FELONY,3
284080346,1,FELONY,3
284080370,2,FELONY,3
284081850,1,FELONY,3
284081888,4,FELONY,3
284090395,3,FELONY,3
284090915,4,MISDEMEANOR,2
284091173,3,MISDEMEANOR,2
284091196,2,FELONY,3
284091197,2,MISDEMEANOR,2
284094118,3,VIOLATION,1
284094137,4,MISDEMEANOR,2
284094837,2,VIOLATION,1
284094838,2,VIOLATION,1
284094857,4,MISDEMEANOR,2
284097586,3,MISDEMEANOR,2
284097600,1,FELONY,3
284097625,2,MISDEMEANOR,2
284097666,4,VIOLATION,1
284097667,4,FELONY,3
284100301,3,MISDEMEANOR,2
284100305,3,VIOLATION,1
284100306,3,MISDEMEANOR,2
284100309,3,MISDEMEANOR,2
284100323,1,MISDEMEANOR,2
284100324,1,VIOLATION,1
284100326,1,FELONY,3
284100329,1,MISDEMEANOR,2
284100381,4,MISDEMEANOR,2
284100389,4,FELONY,3
284103824,3,MISDEMEANOR,2
284103825,3,MISDEMEANOR,2
284103829,3,MISDEMEANOR,2
284103833,3,FELONY,3
284103874,2,MISDEMEANOR,2
284103875,2,MISDEMEANOR,2
284103882,2,MISDEMEANOR,2
284103904,4,MISDEMEANOR,2
284103912,4,VIOLATION,1
284103913,4,MISDEMEANOR,2
284103917,5,MISDEMEANOR,2
284107156,3,MISDEMEANOR,2
284107163,3,MISDEMEANOR,2
284107179,1,MISDEMEANOR,2
284107184,1,FELONY,3
284107195,2,MISDEMEANOR,2
284107205,2,FELONY,3
284107233,4,MISDEMEANOR,2
284110596,3,MISDEMEANOR,2
284110613,1,VIOLATION,1
284110619,1,MISDEMEANOR,2
284110621,1,MISDEMEANOR,2
284110641,2,FELONY,3
284110647,2,MISDEMEANOR,2
284110649,2,MISDEMEANOR,2
284110666,4,MISDEMEANOR,2
284110680,5,FELONY,3
284113499,3,MISDEMEANOR,2
284113503,3,MISDEMEANOR,2
284113506,3,MISDEMEANOR,2
284113524,1,MISDEMEANOR,2
284113545,2,MISDEMEANOR,2
284113546,2,MISDEMEANOR,2
284113547,2,FELONY,3
284113579,4,FELONY,3
284113581,4,FELONY,3
284116896,3,VIOLATION,1
284116897,3,FELONY,3
284116917,1,FELONY,3
284116924,1,VIOLATION,1
284116925,1,VIOLATION,1
284116952,2,FELONY,3
284121009,3,FELONY,3
284121010,3,MISDEMEANOR,2
284121014,3,MISDEMEANOR,2
284121036,1,FELONY,3
284121038,1,MISDEMEANOR,2
284121040,1,FELONY,3
284121062,2,VIOLATION,1
284121113,4,VIOLATION,1
284121115,4,VIOLATION,1
284124835,3,FELONY,3
284124838,3,FELONY,3
284124840,3,MISDEMEANOR,2
284124852,1,MISDEMEANOR,2
284124859,1,MISDEMEANOR,2
284124874,2,MISDEMEANOR,2
284124898,4,MISDEMEANOR,2
284124909,4,FELONY,3
284124919,5,MISDEMEANOR,2
284128767,3,VIOLATION,1
284128778,3,FELONY,3
284128779,3,FELONY,3
284128793,1,FELONY,3
284128816,2,MISDEMEANOR,2
284128843,4,MISDEMEANOR,2
284128844,4,VIOLATION,1
284128849,4,VIOLATION,1
284128850,4,MISDEMEANOR,2
284128852,4,MISDEMEANOR,2
284128853,4,VIOLATION,1
284128855,5,MISDEMEANOR,2
284128859,5,FELONY,3
284134278,3,MISDEMEANOR,2
284134310,1,FELONY,3
284134316,1,MISDEMEANOR,2
284134342,2,MISDEMEANOR,2
284134343,2,FELONY,3
284134352,2,FELONY,3
284134353,2,MISDEMEANOR,2
284134384,4,FELONY,3
284134393,4,FELONY,3
284134394,4,MISDEMEANOR,2
284134399,5,VIOLATION,1
284137312,1,MISDEMEANOR,2
284137314,1,MISDEMEANOR,2
284137335,1,FELONY,3
284137350,2,MISDEMEANOR,2
284137359,2,MISDEMEANOR,2
284137360,2,MISDEMEANOR,2
284137361,2,MISDEMEANOR,2
284137368,2,MISDEMEANOR,2
284137395,4,FELONY,3
284137402,4,FELONY,3
284137409,5,MISDEMEANOR,2
284140036,3,MISDEMEANOR,2
284140046,3,MISDEMEANOR,2
284140060,1,FELONY,3
284140078,1,FELONY,3
284140104,2,MISDEMEANOR,2
284140105,2,VIOLATION,1
284140106,2,VIOLATION,1
284140107,2,MISDEMEANOR,2
284140111,2,VIOLATION,1
284140125,4,MISDEMEANOR,2
284140136,4,MISDEMEANOR,2
284140141,4,FELONY,3
284140142,4,MISDEMEANOR,2
284140147,5,VIOLATION,1
284142806,3,MISDEMEANOR,2
284142808,3,MISDEMEANOR,2
284142837,1,FELONY,3
284142861,2,FELONY,3
284142884,4,FELONY,3
284142896,4,FELONY,3
284142897,4,FELONY,3
284142898,4,FELONY,3
284142904,5,MISDEMEANOR,2
284142905,5,FELONY,3
284142907,5,MISDEMEANOR,2
284142910,5,MISDEMEANOR,2
284145208,1,FELONY,3
284145218,2,MISDEMEANOR,2
284145223,2,MISDEMEANOR,2
284145230,2,MISDEMEANOR,2
284145231,2,MISDEMEANOR,2
284145251,4,FELONY,3
284145252,4,MISDEMEANOR,2
284145267,4,FELONY,3
284145268,4,MISDEMEANOR,2
284145523,3,FELONY,3
284145558,2,FELONY,3
284145562,2,VIOLATION,1
284145563,2,VIOLATION,1
284145575,2,FELONY,3
284145576,2,MISDEMEANOR,2
284145606,4,MISDEMEANOR,2
284145607,4,MISDEMEANOR,2
284145608,4,FELONY,3
284145855,4,MISDEMEANOR,2
284145860,4,MISDEMEANOR,2
284145862,4,MISDEMEANOR,2
284146119,3,MISDEMEANOR,2
284146124,1,VIOLATION,1
284146127,1,MISDEMEANOR,2
284146147,2,MISDEMEANOR,2
284146150,2,FELONY,3
284146162,4,MISDEMEANOR,2
284146168,4,MISDEMEANOR,2
284146185,5,FELONY,3
284147880,1,MISDEMEANOR,2
284147887,1,FELONY,3
284147921,4,MISDEMEANOR,2
284147927,5,FELONY,3
284155186,1,FELONY,3
284155203,4,VIOLATION,1
284155204,4,MISDEMEANOR,2
284155205,4,MISDEMEANOR,2
284156277,3,MISDEMEANOR,2
284159328,2,MISDEMEANOR,2
284160089,1,FELONY,3
284160099,2,VIOLATION,1
284160100,2,VIOLATION,1
284160104,2,MISDEMEANOR,2
284162934,1,MISDEMEANOR,2
284162950,2,VIOLATION,1
284162951,2,VIOLATION,1
284162966,4,FELONY,3
284164729,3,MISDEMEANOR,2
284164733,3,MISDEMEANOR,2
284164747,1,VIOLATION,1
284164753,1,FELONY,3
284164792,2,MISDEMEANOR,2
284164812,4,MISDEMEANOR,2
284164814,4,FELONY,3
284164825,5,MISDEMEANOR,2
284167491,3,MISDEMEANOR,2
284167505,1,FELONY,3
284167508,1,MISDEMEANOR,2
284167531,2,MISDEMEANOR,2
284167559,4,MISDEMEANOR,2
284167567,4,MISDEMEANOR,2
284169463,3,MISDEMEANOR,2
284169495,2,MISDEMEANOR,2
284169525,4,FELONY,3
284169526,4,MISDEMEANOR,2
284169531,5,MISDEMEANOR,2
284171704,1,MISDEMEANOR,2
284171716,2,FELONY,3
284171760,5,FELONY,3
284171761,5,MISDEMEANOR,2
284173926,1,MISDEMEANOR,2
284173928,1,MISDEMEANOR,2
284173929,1,MISDEMEANOR,2
284173945,2,VIOLATION,1
284173956,2,VIOLATION,1
284173978,4,FELONY,3
284173989,4,MISDEMEANOR,2
284173990,4,FELONY,3
284176536,2,FELONY,3
284176544,4,MISDEMEANOR,2
284176550,4,FELONY,3
284176557,4,MISDEMEANOR,2
284176561,5,MISDEMEANOR,2
284178929,3,MISDEMEANOR,2
284178945,1,MISDEMEANOR,2
284178948,1,FELONY,3
284178969,2,VIOLATION,1
284178970,2,FELONY,3
284178993,4,MISDEMEANOR,2
284179007,5,MISDEMEANOR,2
284181995,3,MISDEMEANOR,2
284182003,1,MISDEMEANOR,2
284182076,4,MISDEMEANOR,2
284182077,4,VIOLATION,1
284182079,4,MISDEMEANOR,2
284184827,3,MISDEMEANOR,2
284184828,3,MISDEMEANOR,2
284184834,3,MISDEMEANOR,2
284184837,3,FELONY,3
284184839,3,MISDEMEANOR,2
284184847,1,MISDEMEANOR,2
284184849,1,MISDEMEANOR,2
284184861,1,FELONY,3
284184876,2,MISDEMEANOR,2
284184878,2,MISDEMEANOR,2
284184899,4,FELONY,3
284184912,4,MISDEMEANOR,2
284184915,5,MISDEMEANOR,2
284188839,3,MISDEMEANOR,2
284188859,1,MISDEMEANOR,2
284188861,1,MISDEMEANOR,2
284188863,1,MISDEMEANOR,2
284188877,1,FELONY,3
284188878,1,FELONY,3
284188879,1,FELONY,3
284188892,2,MISDEMEANOR,2
284188925,4,MISDEMEANOR,2
284190390,3,MISDEMEANOR,2
284190456,2,FELONY,3
284190463,2,MISDEMEANOR,2
284190465,2,MISDEMEANOR,2
284190487,4,MISDEMEANOR,2
284190494,4,VIOLATION,1
284190495,4,VIOLATION,1
284190502,4,FELONY,3
284190504,5,MISDEMEANOR,2
284192414,1,MISDEMEANOR,2
284192424,1,MISDEMEANOR,2
284192439,2,MISDEMEANOR,2
284192440,2,FELONY,3
284192445,2,VIOLATION,1
284192477,4,MISDEMEANOR,2
284194724,3,MISDEMEANOR,2
284194744,1,MISDEMEANOR,2
284194746,1,FELONY,3
284194755,1,FELONY,3
284194757,1,MISDEMEANOR,2
284194770,2,MISDEMEANOR,2
284194777,2,MISDEMEANOR,2
284194786,2,MISDEMEANOR,2
284194787,2,MISDEMEANOR,2
284194805,4,MISDEMEANOR,2
284194806,4,MISDEMEANOR,2
284194816,5,MISDEMEANOR,2
284196668,3,MISDEMEANOR,2
284196678,3,FELONY,3
284196692,1,MISDEMEANOR,2
284196698,1,MISDEMEANOR,2
284196700,1,MISDEMEANOR,2
284196714,2,FELONY,3
284196716,2,MISDEMEANOR,2
284196723,2,FELONY,3
284196724,2,VIOLATION,1
284196746,4,FELONY,3
284196973,3,MISDEMEANOR,2
284196999,2,MISDEMEANOR,2
284197000,2,MISDEMEANOR,2
284197219,1,MISDEMEANOR,2
284197247,2,MISDEMEANOR,2
284197252,2,MISDEMEANOR,2
284197474,3,MISDEMEANOR,2
284197485,1,VIOLATION,1
284197502,2,FELONY,3
284197511,2,VIOLATION,1
284197529,4,FELONY,3
284197535,5,VIOLATION,1
284199040,1,FELONY,3
284199050,2,VIOLATION,1
284199084,5,MISDEMEANOR,2
284204966,3,MISDEMEANOR,2
284204977,1,MISDEMEANOR,2
284205002,4,MISDEMEANOR,2
284205237,3,MISDEMEANOR,2
284205249,2,FELONY,3
284205252,2,MISDEMEANOR,2
284205265,5,MISDEMEANOR,2
284205470,1,MISDEMEANOR,2
284205472,1,FELONY,3
284205482,2,MISDEMEANOR,2
284208416,2,FELONY,3
284208906,1,MISDEMEANOR,2
284212806,3,MISDEMEANOR,2
284212809,3,MISDEMEANOR,2
284212813,3,FELONY,3
284212826,1,FELONY,3
284212827,1,MISDEMEANOR,2
284212837,2,FELONY,3
284212847,2,FELONY,3
284212856,2,VIOLATION,1
284212857,2,FELONY,3
284212887,4,VIOLATION,1
284214128,1,MISDEMEANOR,2
284214134,2,VIOLATION,1
284214158,4,VIOLATION,1
284214161,4,FELONY,3
284214901,4,MISDEMEANOR,2
284214902,4,MISDEMEANOR,2
284215837,3,MISDEMEANOR,2
284215845,1,MISDEMEANOR,2
284215861,2,MISDEMEANOR,2
284215891,4,VIOLATION,1
284217027,3,FELONY,3
284217038,1,FELONY,3
284217044,1,VIOLATION,1
284217045,1,FELONY,3
284217046,1,VIOLATION,1
284218781,3,FELONY,3
284218794,1,FELONY,3
284218814,2,FELONY,3
284218815,2,FELONY,3
284218821,2,MISDEMEANOR,2
284221367,3,MISDEMEANOR,2
284221368,3,MISDEMEANOR,2
284221372,3,FELONY,3
284221374,3,MISDEMEANOR,2
284221394,1,FELONY,3
284221409,2,MISDEMEANOR,2
284221414,2,VIOLATION,1
284221431,4,VIOLATION,1
284221432,4,VIOLATION,1
284221433,4,VIOLATION,1
284223622,1,FELONY,3
284223628,1,MISDEMEANOR,2
284223639,2,MISDEMEANOR,2
284223656,4,MISDEMEANOR,2
284225219,3,VIOLATION,1
284225226,3,MISDEMEANOR,2
284225241,1,FELONY,3
284225244,1,FELONY,3
284227830,3,VIOLATION,1
284227848,1,MISDEMEANOR,2
284227849,1,MISDEMEANOR,2
284227850,1,MISDEMEANOR,2
284227877,2,FELONY,3
284227878,2,FELONY,3
284227879,2,FELONY,3
284227882,2,MISDEMEANOR,2
284227905,4,FELONY,3
284227907,4,FELONY,3
284227908,4,VIOLATION,1
284227909,4,FELONY,3
284227910,4,MISDEMEANOR,2
284227914,5,MISDEMEANOR,2
284229456,1,FELONY,3
284229484,2,MISDEMEANOR,2
284229502,4,MISDEMEANOR,2
284229506,4,FELONY,3
284231029,3,FELONY,3
284231035,3,MISDEMEANOR,2
284231055,1,MISDEMEANOR,2
284231074,2,MISDEMEANOR,2
284231097,4,MISDEMEANOR,2
284231100,4,MISDEMEANOR,2
284232808,1,FELONY,3
284232861,4,MISDEMEANOR,2
284232862,4,MISDEMEANOR,2
284232863,4,VIOLATION,1
284234370,3,FELONY,3
284234375,3,FELONY,3
284234387,1,FELONY,3
284234390,1,MISDEMEANOR,2
284234406,2,VIOLATION,1
284234427,4,MISDEMEANOR,2
284234524,3,MISDEMEANOR,2
284234536,1,MISDEMEANOR,2
284234537,1,MISDEMEANOR,2
284234750,3,MISDEMEANOR,2
284234784,2,VIOLATION,1
284234789,4,MISDEMEANOR,2
284234790,4,VIOLATION,1
284234791,4,MISDEMEANOR,2
284234997,2,MISDEMEANOR,2
284235000,2,MISDEMEANOR,2
284235001,2,MISDEMEANOR,2
284236084,1,MISDEMEANOR,2
284240431,2,FELONY,3
284240453,4,FELONY,3
284240454,4,MISDEMEANOR,2
284241216,1,FELONY,3
284241671,3,MISDEMEANOR,2
284241683,1,FELONY,3
284241715,4,FELONY,3
284241716,4,MISDEMEANOR,2
284241717,4,MISDEMEANOR,2
284244065,3,VIOLATION,1
284244067,3,MISDEMEANOR,2
284245238,3,FELONY,3
284245255,2,MISDEMEANOR,2
284245275,4,FELONY,3
284247380,3,MISDEMEANOR,2
284247382,3,MISDEMEANOR,2
284247383,3,MISDEMEANOR,2
284247390,1,FELONY,3
284247392,1,MISDEMEANOR,2
284247437,4,MISDEMEANOR,2
284247438,4,MISDEMEANOR,2
284248708,2,VIOLATION,1
284248709,2,MISDEMEANOR,2
284248718,2,MISDEMEANOR,2
284248731,4,MISDEMEANOR,2
284249956,3,FELONY,3
284249959,3,MISDEMEANOR,2
284249995,2,FELONY,3
284250012,4,FELONY,3
284250017,5,MISDEMEANOR,2
284251206,1,FELONY,3
284251221,2,FELONY,3
284251224,2,MISDEMEANOR,2
284251232,2,MISDEMEANOR,2
284251233,2,MISDEMEANOR,2
284251234,2,MISDEMEANOR,2
284251254,4,FELONY,3
284251255,4,FELONY,3
284252980,3,VIOLATION,1
284252987,3,FELONY,3
284252998,1,MISDEMEANOR,2
284252999,1,FELONY,3
284253000,1,FELONY,3
284253014,2,MISDEMEANOR,2
284253015,2,MISDEMEANOR,2
284253016,2,FELONY,3
284253022,2,FELONY,3
284253024,2,VIOLATION,1
284253025,2,FELONY,3
284253035,4,FELONY,3
284253053,5,MISDEMEANOR,2
284255221,1,FELONY,3
284255229,1,VIOLATION,1
284255238,2,MISDEMEANOR,2
284255241,2,MISDEMEANOR,2
284257799,1,FELONY,3
284257800,1,MISDEMEANOR,2
284257816,2,MISDEMEANOR,2
284257848,4,MISDEMEANOR,2
284257849,4,FELONY,3
284257857,4,FELONY,3
284257859,4,MISDEMEANOR,2
284259686,1,MISDEMEANOR,2
284259703,2,MISDEMEANOR,2
284259704,2,FELONY,3
284259705,2,FELONY,3
284259706,2,MISDEMEANOR,2
284259736,4,VIOLATION,1
284259737,4,FELONY,3
284259746,4,FELONY,3
284262503,1,FELONY,3
284262504,1,MISDEMEANOR,2
284262505,1,MISDEMEANOR,2
284262508,1,FELONY,3
284262509,1,FELONY,3
284262527,2,FELONY,3
284262530,2,FELONY,3
284262553,4,VIOLATION,1
284263770,3,FELONY,3
284263783,1,MISDEMEANOR,2
284263793,2,MISDEMEANOR,2
284263818,4,MISDEMEANOR,2
284263821,4,MISDEMEANOR,2
284263822,4,MISDEMEANOR,2
284265296,1,MISDEMEANOR,2
284265297,1,FELONY,3
284265312,2,VIOLATION,1
284265314,2,MISDEMEANOR,2
284265315,2,MISDEMEANOR,2
284265316,2,MISDEMEANOR,2
284265322,2,VIOLATION,1
284265323,2,MISDEMEANOR,2
284266688,1,FELONY,3
284266689,1,MISDEMEANOR,2
284266702,2,VIOLATION,1
284266706,2,MISDEMEANOR,2
284266707,2,MISDEMEANOR,2
284266708,2,VIOLATION,1
284266739,4,FELONY,3
284268016,1,VIOLATION,1
284268026,2,FELONY,3
284268063,5,FELONY,3
284268195,1,MISDEMEANOR,2
284268209,2,MISDEMEANOR,2
284268210,2,MISDEMEANOR,2
284268212,2,VIOLATION,1
284268214,2,MISDEMEANOR,2
284268216,2,MISDEMEANOR,2
284268217,2,FELONY,3
284268408,2,MISDEMEANOR,2
284268410,2,MISDEMEANOR,2
284268427,4,FELONY,3
284268432,4,MISDEMEANOR,2
284268441,5,MISDEMEANOR,2
284268442,5,MISDEMEANOR,2
284268832,2,FELONY,3
284268837,2,FELONY,3
284268839,2,MISDEMEANOR,2
284268840,2,MISDEMEANOR,2
284268869,4,MISDEMEANOR,2
284268870,4,MISDEMEANOR,2
284269851,1,MISDEMEANOR,2
284269869,2,MISDEMEANOR,2
284273952,2,VIOLATION,1
284273965,4,MISDEMEANOR,2
284273972,5,MISDEMEANOR,2
284274459,1,VIOLATION,1
284274466,2,VIOLATION,1
284274467,2,MISDEMEANOR,2
284274483,4,MISDEMEANOR,2
284275112,1,MISDEMEANOR,2
284275137,2,VIOLATION,1
284275138,2,MISDEMEANOR,2
284275151,4,MISDEMEANOR,2
284275770,1,MISDEMEANOR,2
284275786,2,MISDEMEANOR,2
284275796,4,VIOLATION,1
284276513,3,MISDEMEANOR,2
284276541,2,MISDEMEANOR,2
284276557,4,FELONY,3
284276561,5,FELONY,3
284291413,3,MISDEMEANOR,2
284291447,3,VIOLATION,1
284291448,3,MISDEMEANOR,2
284291450,3,MISDEMEANOR,2
284291455,3,MISDEMEANOR,2
284291474,3,MISDEMEANOR,2
284291552,1,VIOLATION,1
284291553,1,MISDEMEANOR,2
284291554,1,FELONY,3
284291582,1,MISDEMEANOR,2
284291586,1,MISDEMEANOR,2
284291590,1,FELONY,3
284291591,1,MISDEMEANOR,2
284291605,1,FELONY,3
284291682,2,MISDEMEANOR,2
284291719,2,FELONY,3
284291721,2,MISDEMEANOR,2
284291744,2,MISDEMEANOR,2
284291745,2,FELONY,3
284291746,2,VIOLATION,1
284291748,2,MISDEMEANOR,2
284291749,2,FELONY,3
284291782,2,VIOLATION,1
284291903,4,MISDEMEANOR,2
284291905,4,FELONY,3
284291910,4,FELONY,3
284291950,4,VIOLATION,1
284291953,4,MISDEMEANOR,2
284291955,4,MISDEMEANOR,2
284291956,4,MISDEMEANOR,2
284291957,4,FELONY,3
284291958,4,MISDEMEANOR,2
284291959,4,MISDEMEANOR,2
284291962,4,MISDEMEANOR,2
284292010,5,VIOLATION,1
284294945,2,FELONY,3
284294946,2,FELONY,3
284294953,2,MISDEMEANOR,2
284294954,2,FELONY,3
284294955,2,MISDEMEANOR,2
284298416,3,MISDEMEANOR,2
284298435,1,FELONY,3
284298436,1,MISDEMEANOR,2
284298437,1,MISDEMEANOR,2
284298438,1,MISDEMEANOR,2
284298439,1,MISDEMEANOR,2
284298440,1,MISDEMEANOR,2
284298441,1,MISDEMEANOR,2
284298442,1,MISDEMEANOR,2
284298443,1,MISDEMEANOR,2
284298453,2,VIOLATION,1
284298464,2,FELONY,3
284298495,4,MISDEMEANOR,2
284301223,1,MISDEMEANOR,2
284301230,1,MISDEMEANOR,2
284304606,3,VIOLATION,1
284304614,3,FELONY,3
284304620,1,FELONY,3
284304628,2,FELONY,3
284304629,2,MISDEMEANOR,2
284304648,4,FELONY,3
284304662,4,MISDEMEANOR,2
284304664,4,FELONY,3
284306395,2,FELONY,3
284306396,2,MISDEMEANOR,2
284306409,2,MISDEMEANOR,2
284306444,4,FELONY,3
284306445,4,FELONY,3
284308128,2,MISDEMEANOR,2
284308153,4,MISDEMEANOR,2
284308162,4,FELONY,3
284308163,4,FELONY,3
284309660,1,MISDEMEANOR,2
284309669,2,MISDEMEANOR,2
284309673,2,MISDEMEANOR,2
284309676,2,FELONY,3
284309677,2,MISDEMEANOR,2
284309681,2,MISDEMEANOR,2
284309713,4,MISDEMEANOR,2
284309715,4,MISDEMEANOR,2
284309716,4,MISDEMEANOR,2
284311219,3,MISDEMEANOR,2
284311231,1,MISDEMEANOR,2
284311239,1,MISDEMEANOR,2
284311290,5,FELONY,3
284311477,3,VIOLATION,1
284311478,3,FELONY,3
284311482,3,FELONY,3
284311514,2,FELONY,3
284311515,2,MISDEMEANOR,2
284311519,2,MISDEMEANOR,2
284311535,4,FELONY,3
284311539,4,FELONY,3
284311628,3,VIOLATION,1
284311637,1,VIOLATION,1
284311647,1,FELONY,3
284311661,2,MISDEMEANOR,2
284311663,2,MISDEMEANOR,2
284311667,2,FELONY,3
284311689,4,MISDEMEANOR,2
284314290,3,FELONY,3
284314297,1,FELONY,3
284314304,1,MISDEMEANOR,2
284314305,1,MISDEMEANOR,2
284314311,2,FELONY,3
284314336,4,MISDEMEANOR,2
284314338,4,VIOLATION,1
284314342,4,MISDEMEANOR,2
284314343,4,MISDEMEANOR,2
284315005,1,VIOLATION,1
284315013,1,FELONY,3
284315014,1,VIOLATION,1
284315027,2,MISDEMEANOR,2
284315029,2,MISDEMEANOR,2
284315052,4,FELONY,3
284315055,4,VIOLATION,1
284315063,4,MISDEMEANOR,2
284315064,4,MISDEMEANOR,2
284315065,4,FELONY,3
284315068,5,MISDEMEANOR,2
284315074,5,MISDEMEANOR,2
284320950,3,VIOLATION,1
284320959,1,FELONY,3
284320969,2,MISDEMEANOR,2
284320975,2,MISDEMEANOR,2
284320999,4,MISDEMEANOR,2
284321000,4,FELONY,3
284321004,5,VIOLATION,1
284321007,5,VIOLATION,1
284321469,1,FELONY,3
284321470,1,FELONY,3
284321485,2,MISDEMEANOR,2
284321764,1,MISDEMEANOR,2
284321789,4,FELONY,3
284323677,3,VIOLATION,1
284323707,4,FELONY,3
284323711,4,FELONY,3
284325175,3,VIOLATION,1
284325207,4,FELONY,3
284325210,4,FELONY,3
284328008,1,VIOLATION,1
284328058,4,MISDEMEANOR,2
284330157,1,FELONY,3
284330182,2,MISDEMEANOR,2
284330183,2,MISDEMEANOR,2
284333320,1,MISDEMEANOR,2
284333321,1,MISDEMEANOR,2
284333327,1,FELONY,3
284333329,1,FELONY,3
284333336,1,FELONY,3
284333358,2,FELONY,3
284333362,2,MISDEMEANOR,2
284333381,4,MISDEMEANOR,2
284333382,4,MISDEMEANOR,2
284336993,3,FELONY,3
284336999,1,VIOLATION,1
284337004,1,FELONY,3
284337035,2,VIOLATION,1
284337041,2,MISDEMEANOR,2
284337062,4,MISDEMEANOR,2
284337071,4,FELONY,3
284339744,3,VIOLATION,1
284339801,2,FELONY,3
284339825,4,MISDEMEANOR,2
284339829,4,FELONY,3
284339848,5,FELONY,3
284342587,3,VIOLATION,1
284342606,1,MISDEMEANOR,2
284342608,1,FELONY,3
284342609,1,MISDEMEANOR,2
284342611,1,FELONY,3
284342615,1,MISDEMEANOR,2
284342629,2,MISDEMEANOR,2
284342664,4,FELONY,3
284342672,4,VIOLATION,1
284342673,4,VIOLATION,1
284342675,4,MISDEMEANOR,2
284342680,5,MISDEMEANOR,2
284346147,3,FELONY,3
284346149,3,MISDEMEANOR,2
284346155,3,VIOLATION,1
284346156,3,MISDEMEANOR,2
284346171,1,FELONY,3
284346179,1,MISDEMEANOR,2
284346205,2,MISDEMEANOR,2
284346207,2,FELONY,3
284346217,2,VIOLATION,1
284350213,3,VIOLATION,1
284350218,3,MISDEMEANOR,2
284350235,1,FELONY,3
284350247,1,FELONY,3
284350266,2,MISDEMEANOR,2
284350295,4,MISDEMEANOR,2
284350296,4,MISDEMEANOR,2
284350297,4,MISDEMEANOR,2
284350301,4,MISDEMEANOR,2
284350307,4,MISDEMEANOR,2
284354298,3,MISDEMEANOR,2
284354309,1,MISDEMEANOR,2
284354322,1,VIOLATION,1
284354323,1,FELONY,3
284354345,2,MISDEMEANOR,2
284354353,2,MISDEMEANOR,2
284354379,4,MISDEMEANOR,2
284354383,4,FELONY,3
284354394,4,MISDEMEANOR,2
284358443,3,MISDEMEANOR,2
284358495,2,MISDEMEANOR,2
284358496,2,MISDEMEANOR,2
284358509,2,MISDEMEANOR,2
284358529,4,MISDEMEANOR,2
284358530,4,MISDEMEANOR,2
284358531,4,MISDEMEANOR,2
284358552,5,VIOLATION,1
284363169,3,FELONY,3
284363194,1,MISDEMEANOR,2
284363198,1,MISDEMEANOR,2
284363246,2,MISDEMEANOR,2
284363270,4,MISDEMEANOR,2
284363271,4,MISDEMEANOR,2
284363273,4,MISDEMEANOR,2
284363274,4,MISDEMEANOR,2
284363287,4,MISDEMEANOR,2
284365612,1,MISDEMEANOR,2
284365613,1,MISDEMEANOR,2
284365617,1,MISDEMEANOR,2
284365635,2,MISDEMEANOR,2
284365667,4,MISDEMEANOR,2
284365678,4,MISDEMEANOR,2
284368134,3,VIOLATION,1
284368138,3,MISDEMEANOR,2
284368147,1,MISDEMEANOR,2
